score,id,name,status,link,urlname,description,created,city,untranslated_city,country,localized_country_name,localized_location,state,join_mode,visibility,lat,lon,members,organizer_id,organizer_name,organizer_bio,timezone,category_id,category_name
1.0,30430161,Bangkokian Nightlife,active,https://www.meetup.com/Bangkokian-Nightlife/,Bangkokian-Nightlife,"<p>Calling all party people in Bangkok!</p> 
<p>When it comes down to it Bangkok is a city where partying is as much of a 'must-do' as seeing the Grand Palace or hitting the markets. And while we love a long night at Khao San Road as much as the next group, we also know that some of the wildest parties that Bangkok has to offer are the ones you don't read about in a book :) Lucky for us we have this group to get all of the best people to the best parties</p> 
<p>So if you love getting together for a night out drinking and dancing after a long hard week of working (or even during the week if you fancy it), or if you're just passing through the city and want to find a guaranteed blow-out this is the group for you!</p>",1540969743,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,1177,203624205,Sy,,Asia/Bangkok,31,Socializing
1.0,27776758,BKK Sketchers Meetup,active,https://www.meetup.com/BKK-Sketchers/,BKK-Sketchers,"<p>This is a group for anyone who interested in art, sketching, painting, drawing, inking, exploring, hanging out, coffee, dessert, etc. All levels are welcome. I started this group to meet new people who like to spend some free time with sketching and exploring new places in Bangkok. I am looking forward to meet new sketchers and we will have some great times.</p>",1520618586,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,543,65918302,Supalert,,Asia/Bangkok,1,Arts & Culture
1.0,18943584,Bangkok Ceramics and Pottery Club,active,https://www.meetup.com/Bangkok-Pottery-Club/,Bangkok-Pottery-Club,"<p>The Bangkok Ceramics and Pottery Club is a community of people who are passionate about ceramics and making new friends.&nbsp;<span>Beginners welcome. We do this meetup about 6 times a month usually on Sundays and Tuesdays, but sometimes other days.&nbsp;</span><span>See (AND LIKE!) our work on fb!:&nbsp;</span><a href=""https://www.facebook.com/BangkokPotteryClub"">https://www.facebook.com/BangkokPotteryClub</a></p>",1442567310,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,1145,192629880,Jane Janenach,,Asia/Bangkok,1,Arts & Culture
1.0,1603499,Bangkok Vegan Meetup,active,https://www.meetup.com/Bangkok-Vegan-Meetup/,Bangkok-Vegan-Meetup,"<p>At our Meetup, join us as we meet to connect with people interested in living a healthier, more environmentally friendly and more compassionate lifestyle. Whether it is sharing a meal, watching a movie or taking action, we are sure there will be something of interest for you.</p> 
<p>Here is some information about our group you need to know:</p> 
<p>Please keep your email current on the Meetup site and if you are no longer interested in being a part of our Meetup group or are leaving Thailand, please let us know so that we can delete your contact details.</p> 
<p>Please do not use Meetup events to promote your business.</p> 
<p>Events often require significant advanced planning, may be limited in number of people that can attend and sometimes require prepaid set menus and reserved rooms or tables. We ask that if you sign up for an event, you honour that commitment. If for whatever reason you cannot make it please try to change your ‘sign up status’ in advance so that we have accurate information regarding numbers and can adjust bookings if necessary.</p> 
<p>Looking forward to meeting you,</p> 
<p>Tess &amp; Cristina</p> 
<p>&lt;br&gt;</p>",1266875446,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,approval,public,13.73,100.5,501,73435482,tess,,Asia/Bangkok,10,Food & Drink
1.0,18218630,Key-Bangers Bangkok,active,https://www.meetup.com/Bangkok-Key-Bangers/,Bangkok-Key-Bangers,"<p>This is a group for writers. Non-fiction or fiction. Published or not. We bring our stories to the group for honest feedback. All stories must belong to the group members. <br></p>
<p>***<br></p>
<p>In order to increase the quantity and quality of feedback we receive on our writing we are revamping the format of our meet-ups. This is a work in progress; nothing will be carved in stone. We’ll try it, see how it works, and then either tweak it or start all over again. (Kind of like writing, isn’t it?)<br><br>So, here’s a big picture description of what we’re doing:<br><br>There will no longer be time allotted during the meet-ups for reading the pieces. Any work that you would like to have critiqued will need to be posted to the website by Wednesday before the Sunday meet-up so that we will have time to read it. You should keep bringing paper copies so we can write comments on them. Start time will be at 11:00 and discussion will start promptly at 11:20.<br><br>For discussion we will go around the table allowing each person an allotted amount of interruption-free talk time to address the piece and when their time is up, it’s up, and the floor will be given to the next person. Then when everyone has been given a chance to talk about a piece we’ll go on to the next one. The host will be in charge of managing time. Time allotted to each story will depend on the number of stories we have on that day.<br><br>Story limit remains 5,000 words but if you have a longer piece and you post your story before the deadline, chances are we’ll read it. We’ll discuss the stories in the order they’re posted on the website. Please keep the comments related to writing, not the subject matter.<br><br>! NEW MEMBERS !<br><br>You will have to come to at least 3 meet-ups over a period of 3 months before you’ll be given access to the group’s private website.<br>After you RSVP for the first time, I will send you a private message. Please respond no later than the Friday before the meet-up. If you don’t, I will remove you from the list. (We’ve had far too many people who RSVP, don’t show up, and are never heard of again. It creates problems with booking the seats, and time allocation for each story.) That also means you will have to RSVP by Friday (the meet-up is on Sunday).<br><br>If it’s your first meet-up with us, you can just come and see how we do things – no need to bring anything unless you want to. For the next couple of meet-ups you can bring a piece of writing – 2000 words or less – on paper copies and we will provide feedback. When you are given access to the website you’ll be able to post longer pieces there.<br><br>We’ll start the meet-up with feedback for the stories that have been posted to the website. When that’s done we will read your work and discuss it. Please make sure you have enough printed copies for everyone.<br>You can bring any type of writing: essays, memoirs, short stories, blog posts, a piece from your novel, poetry, etc.<br></p>",1417145000,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,352,182649013,Ed Kinney,,Asia/Bangkok,36,Writing
1.0,31218594,Bangkok Single Professionals Meetup,active,https://www.meetup.com/Bangkok-Single-Professionals-Meetup/,Bangkok-Single-Professionals-Meetup,"<p>This is a fun group for single professionals in Bangkok who want to meet other single professionals and make new friends. We want to expand our social and professional circle and also take part in fun gatherings and social events around the city<br>I will try and arrange exciting social events at pubs and bars where people can get social together quickly.</p> 
<p>People who attend will be regular single professionals who want to meet new people and expand their social and professional circle. Most people will join because a busy lifestyle prevents them from trying new things, many will also new to the city and not know too many people. The group will be very welcoming but I will be here to introduce you and help you settle in.</p> 
<p>The focus of our meetups will be socialising, professional networking, community and friendship.</p>",1550734630,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,656,274552650,Dan,,Asia/Bangkok,30,Singles
1.0,18889042,Life Drawing Sukhumvit Meetup,active,https://www.meetup.com/Life-Drawing-Sukhumvit-soi-33-1/,Life-Drawing-Sukhumvit-soi-33-1,"<p>Every week we all get together and draw a nude model. Don't worry about your ability, everyone is welcome including complete beginners. Basically anyone that has an interest in art or enjoys drawing should come along. Our model will do various poses that range from quick 1-minute poses to longer 25-minute poses. We bring our own drawing/ painting materials and just do our own thing!</p>
<p>Location - Royal Oak Pub, Sukhumvit soi 33/1, Phrom Pong BTS <br></p>
<p>You can also join our Facebook group, The Drawing Corner:&nbsp;<a href=""https://www.facebook.com/groups/501001006774771/"" class=""linkified"">https://www.facebook.com/groups/50100100677...</a></p>",1441119055,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,2737,220766543,Ryan Yates,,Asia/Bangkok,1,Arts & Culture
1.0,26379551,The HOME BKK,active,https://www.meetup.com/The-HOME-BKK/,The-HOME-BKK,"<p>The HOME: House Of Magical Epiphanies... A fun, homey space to inspire the senses through Art, food, music, movement and stillness...</p>
<p>Join the The HOME BKK in Asoke Sukhumvit 23 for activities ranging from dance instruction to practical skills to capoeira and yoga.</p>
<p>www.facebook.com/TheHOMEBKK</p>",1508921457,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,2119,220253681,The HOME BKK,"The HOME: House Of Magical Epiphanies... A fun, homey space to inspire the senses through Art, food, music, movement and stillness...",Asia/Bangkok,8,Fashion & Beauty
1.0,31263926,Bangkok Artists Meetup,active,https://www.meetup.com/Bangkok-Artists-Meetup/,Bangkok-Artists-Meetup,"<p>All artists and creative-types! Those who live by their art or strive to live by their art. And not just people who define themselves as artists but artist-enthusiasts, people who need ideas, people who are interested in hanging around creative people, people who are just curious. </p> 
<p>Artists of all types are welcome:<br>- Painters<br>- Photographers<br>- Graphic designers<br>- Programmers <br>- Dancers<br>- Actors<br>- Singers<br>- Playwrights<br>- Script writers<br>- Directors<br>- Producers<br>- Entrepreneurs</p> 
<p>Anyone who loves brainstorming and anyone who loves helping other people fuel their art and get life moving and exciting!</p>",1551236792,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,491,268924712,Todd Persaud,I love art and artists and creativity. I love to laugh!,Asia/Bangkok,1,Arts & Culture
1.0,32302344,Bangkok Old Town Social Club,active,https://www.meetup.com/Bangkok-Old-Town-Social-Club/,Bangkok-Old-Town-Social-Club,"<p>Bringing together new friends, Thai nationals, expats and international travelers through a variety of events.</p> 
<p>Anything from culture and language exchange, guitar workshops, live music events, makeup workshops, trivia games and much more. </p> 
<p>Anyone and everyone is welcome. So come and join the fun. Make connections, new friends and lasting experiences in Bangkok Old Town.</p>",1562034341,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,173,283266881,Arlo,,Asia/Bangkok,31,Socializing
1.0,32259255,Bangkok Innovators,active,https://www.meetup.com/bkk-innovators/,bkk-innovators,"<p>This is an open group for young Entrepreneurs, Founders and Innovators. We come together to share new business ideas, go-to-market strategies and discuss the latest disruptive trends in Southeast Asia.</p>
<p>We meet on rooftop bars in central Bangkok to enjoy inspiring conversations and views. No speeches! No presentations! Just come, grab drinks and start talking.</p>
<p>Always discounts on selected cocktails and beers during every event.</p>
<p> <br></p>
<p><b>Who should come:</b></p>
<p>•&nbsp;Founders, entrepreneurs, innovators, students, and anyone with an innovative idea.</p>
<p>•&nbsp;You are a skilled freelancer looking to work on interesting projects? Please join us too!</p>
<p>•&nbsp;You are a young investor looking for promising startups or disruptive ideas? Come have a drink!</p>
<p>•&nbsp;You have an innovative idea but are not sure if it will work in the market? Get your first rounds of feedback from experienced entrepreneurs for free!</p>
<p><b> <br></b></p>
<p><b>3 Rules:</b></p>
<p>Share your ideas and ask questions! We meet to become inspired and to learn from each other (not to steal ideas).</p>
<p>Talk to someone new! Get out of your comfort zone and make new connections. Don't judge people here - the kid next to you could be a millionaire next year (and you could be his/her friend :-).</p>
<p><span>Have fun! We meet on some of Bangkok's most stunning rooftop bars, so grab drinks and enjoy the views and&nbsp;atmosphere.</span></p>",1561525346,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,139,261125421,Michael,,Asia/Bangkok,2,Career & Business
